track_id,track_name,artist,genre,album_type,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,valence,tempo
track_00852,Song Title 852,Olivia Rodrigo,indie,single,79,241555,0,0.875,0.684,11,-9.61,0,0.036,0.034,0.519,135.2
track_00853,Song Title 853,Doja Cat,latin,single,85,200702,1,0.811,0.92,5,-7.63,1,0.006,0.344,0.358,132.3
track_00854,Song Title 854,Billie Eilish,r&b,single,77,220456,0,0.706,0.886,7,-6.08,1,0.034,0.273,0.284,131.3
track_00855,Song Title 855,Ariana Grande,latin,album,74,247430,0,0.525,0.601,0,-12.04,1,0.091,0.063,0.429,187.5
track_00856,Song Title 856,The Weeknd,pop,album,76,203341,1,0.778,0.845,4,-5.28,1,0.097,0.13,0.465,118.1
track_00857,Song Title 857,Drake,rock,album,67,148398,0,0.686,0.83,0,-7.02,1,0.268,0.227,0.777,143.4
track_00858,Song Title 858,Olivia Rodrigo,hip-hop,single,53,148844,1,0.657,0.329,10,-11.32,1,0.048,0.2,0.571,108.2
track_00859,Song Title 859,Coldplay,rock,album,66,171686,0,0.928,0.605,5,-7.99,1,0.08,0.045,0.622,139.8
track_00860,Song Title 860,Harry Styles,latin,album,47,213577,0,0.477,0.909,6,-5.76,1,0.062,0.212,0.351,143.5
track_00861,Song Title 861,Billie Eilish,r&b,single,56,177043,0,0.62,0.86,5,-4.81,1,0.013,0.347,0.471,129.1
track_00862,Song Title 862,Doja Cat,hip-hop,album,62,246172,1,0.917,0.883,8,-6.66,0,0.049,0.478,0.616,161.7
track_00863,Song Title 863,Coldplay,latin,album,62,165424,1,0.615,0.67,2,-9.21,1,0.063,0.019,0.134,97.9
track_00864,Song Title 864,The Weeknd,indie,album,86,185728,0,0.549,0.8,7,-7.92,1,0.241,0.105,0.173,107.8
track_00865,Song Title 865,Billie Eilish,dance/electronic,album,66,146252,0,0.635,0.848,2,-4.9,0,0.037,0.264,0.152,125.3
track_00866,Song Title 866,Post Malone,latin,album,77,194418,0,0.886,0.701,10,-5.92,0,0.313,0.087,0.413,142.0
track_00867,Song Title 867,The Weeknd,rock,album,75,210249,1,0.763,0.675,11,-7.61,1,0.063,0.028,0.683,124.5
track_00868,Song Title 868,Ed Sheeran,hip-hop,album,82,247721,0,0.636,0.726,6,-6.54,1,0.022,0.452,0.312,152.1
track_00869,Song Title 869,Dua Lipa,rock,album,65,214199,0,0.75,0.895,4,-3.84,1,0.017,0.309,0.309,103.5
track_00870,Song Title 870,Ed Sheeran,hip-hop,single,75,235931,0,0.895,0.922,11,-4.15,1,0.012,0.191,0.407,91.5
track_00871,Song Title 871,BTS,latin,album,63,245178,0,0.629,0.615,0,-12.43,0,0.048,0.247,0.433,127.7
track_00872,Song Title 872,Coldplay,pop,album,72,223729,0,0.593,0.698,10,-5.43,1,0.002,0.653,0.408,118.1
track_00873,Song Title 873,Olivia Rodrigo,indie,album,83,178618,0,0.808,0.691,11,-5.34,0,0.047,0.439,0.301,133.6
track_00874,Song Title 874,Olivia Rodrigo,latin,single,78,224161,0,0.678,0.783,3,-7.94,1,0.357,0.007,0.27,119.3
track_00875,Song Title 875,Olivia Rodrigo,rock,album,75,262073,1,0.564,0.646,10,-10.41,1,0.089,0.429,0.878,111.5
track_00876,Song Title 876,Doja Cat,dance/electronic,album,62,198977,0,0.664,0.517,8,-10.5,1,0.114,0.471,0.194,118.1
track_00877,Song Title 877,Dua Lipa,dance/electronic,single,65,229412,0,0.548,0.724,7,-7.31,1,0.01,0.032,0.608,120.7
track_00878,Song Title 878,Ed Sheeran,r&b,single,90,228509,1,0.803,0.834,2,-7.06,1,0.051,0.054,0.818,112.4
track_00879,Song Title 879,Dua Lipa,hip-hop,album,71,197085,0,0.771,0.479,1,-14.84,1,0.027,0.236,0.703,114.9
track_00880,Song Title 880,Kendrick Lamar,rock,single,58,242806,0,0.938,0.377,10,-13.35,1,0.18,0.213,0.265,109.9
track_00881,Song Title 881,Coldplay,r&b,album,86,196535,0,0.859,0.751,8,-6.88,1,0.016,0.161,0.771,141.4
track_00882,Song Title 882,Dua Lipa,rock,album,65,225856,1,0.588,0.868,0,-4.66,1,0.049,0.289,0.221,124.9
track_00883,Song Title 883,Bad Bunny,hip-hop,album,60,201621,0,0.515,0.814,8,-6.27,0,0.071,0.319,0.376,176.4
track_00884,Song Title 884,Drake,latin,album,72,211526,1,0.535,0.593,11,-11.05,1,0.058,0.259,0.474,124.0
track_00885,Song Title 885,Drake,latin,single,60,242675,0,0.667,0.787,6,-5.42,1,0.142,0.713,0.275,106.2
track_00886,Song Title 886,Bad Bunny,dance/electronic,album,72,141856,0,0.863,0.403,11,-13.41,0,0.021,0.104,0.505,186.8
track_00887,Song Title 887,Billie Eilish,latin,album,88,231594,0,0.959,0.831,1,-7.63,1,0.038,0.002,0.345,130.3
track_00888,Song Title 888,Taylor Swift,latin,single,52,234750,1,0.728,0.419,10,-13.66,0,0.126,0.287,0.844,144.8
track_00889,Song Title 889,Doja Cat,pop,single,62,189878,0,0.55,0.293,4,-18.8,1,0.06,0.129,0.491,134.8
track_00890,Song Title 890,Billie Eilish,dance/electronic,album,83,208902,1,0.817,0.365,1,-14.53,0,0.041,0.002,0.693,135.6
track_00891,Song Title 891,The Weeknd,r&b,album,67,175832,0,0.861,0.887,4,-4.43,1,0.002,0.011,0.839,133.4
track_00892,Song Title 892,Harry Styles,indie,album,85,182034,0,0.922,0.932,6,-4.41,1,0.112,0.117,0.562,92.4
track_00893,Song Title 893,Doja Cat,pop,single,61,219483,0,0.695,0.898,4,-2.6,1,0.287,0.258,0.838,129.2
track_00894,Song Title 894,Doja Cat,r&b,album,76,301879,1,0.312,0.922,1,-5.77,0,0.077,0.156,0.657,86.9
track_00895,Song Title 895,The Weeknd,hip-hop,single,65,233238,0,0.284,0.314,10,-14.01,0,0.155,0.027,0.623,115.6
track_00896,Song Title 896,Dua Lipa,pop,album,64,180308,0,0.554,0.855,4,-4.73,0,0.058,0.172,0.493,101.9
track_00897,Song Title 897,Ed Sheeran,r&b,album,94,237152,0,0.696,0.677,11,-4.48,1,0.021,0.192,0.22,128.9
track_00898,Song Title 898,Ed Sheeran,hip-hop,album,88,230331,1,0.902,0.621,11,-9.78,0,0.001,0.013,0.446,128.4
track_00899,Song Title 899,Drake,dance/electronic,album,77,149559,0,0.625,0.685,9,-11.13,1,0.085,0.048,0.296,132.0
track_00900,Song Title 900,Ariana Grande,indie,album,85,198944,0,0.893,0.861,5,-4.53,1,0.054,0.123,0.707,127.2
track_00901,Song Title 901,Billie Eilish,hip-hop,single,80,205010,0,0.815,0.522,4,-7.92,1,0.122,0.167,0.336,104.8
track_00902,Song Title 902,Kendrick Lamar,latin,album,58,214132,0,0.632,0.961,1,-5.26,0,0.095,0.289,0.53,113.5
track_00903,Song Title 903,Coldplay,rock,album,70,208896,0,0.827,0.551,5,-9.51,1,0.354,0.217,0.637,143.0
track_00904,Song Title 904,BTS,hip-hop,single,74,215171,1,0.773,0.812,5,-4.55,0,0.057,0.347,0.312,146.7
track_00905,Song Title 905,Post Malone,hip-hop,album,60,177269,1,0.881,0.62,11,-8.04,1,0.045,0.591,0.488,91.3
track_00906,Song Title 906,Ed Sheeran,indie,single,80,198620,0,0.752,0.935,1,-4.79,1,0.027,0.178,0.393,81.7
track_00907,Song Title 907,Coldplay,rock,album,81,200697,0,0.809,0.726,3,-9.78,0,0.052,0.505,0.501,101.8
track_00908,Song Title 908,Post Malone,latin,album,49,250598,0,0.43,0.466,6,-12.71,0,0.165,0.388,0.847,146.1
track_00909,Song Title 909,Coldplay,r&b,album,74,185587,0,0.875,0.685,0,-8.13,1,0.003,0.004,0.283,150.4
track_00910,Song Title 910,Dua Lipa,r&b,album,55,201442,0,0.756,0.572,0,-9.04,1,0.305,0.339,0.255,96.9
track_00911,Song Title 911,Post Malone,hip-hop,single,46,197539,0,0.835,0.689,10,-8.31,1,0.401,0.464,0.359,127.7
track_00912,Song Title 912,BTS,rock,album,75,265558,0,0.588,0.777,11,-8.33,1,0.073,0.256,0.09,165.9
track_00913,Song Title 913,Coldplay,rock,album,72,233280,0,0.888,0.598,10,-9.32,1,0.032,0.088,0.676,130.4
track_00914,Song Title 914,Bad Bunny,latin,album,56,177320,0,0.451,0.308,5,-13.36,1,0.02,0.088,0.333,155.5
track_00915,Song Title 915,BTS,indie,album,58,223910,0,0.667,0.669,6,-8.53,1,0.026,0.005,0.191,145.0
track_00916,Song Title 916,Post Malone,dance/electronic,single,68,174593,0,0.896,0.576,11,-12.46,1,0.004,0.212,0.293,97.2
track_00917,Song Title 917,BTS,r&b,album,76,219120,0,0.867,0.36,4,-14.61,1,0.052,0.36,0.426,115.3
track_00918,Song Title 918,Coldplay,indie,album,66,257811,0,0.545,0.689,11,-7.08,0,0.005,0.072,0.662,120.9
track_00919,Song Title 919,Taylor Swift,pop,single,72,141528,0,0.661,0.91,9,-8.21,1,0.101,0.203,0.659,122.6
track_00920,Song Title 920,Coldplay,r&b,album,68,174712,0,0.792,0.711,7,-12.81,0,0.037,0.52,0.26,142.9
track_00921,Song Title 921,Coldplay,indie,single,61,215454,0,0.94,0.659,10,-6.44,0,0.018,0.026,0.362,130.2
track_00922,Song Title 922,Dua Lipa,r&b,album,81,196139,0,0.888,0.783,3,-6.44,1,0.063,0.24,0.644,60.0
track_00923,Song Title 923,Billie Eilish,dance/electronic,album,53,217487,0,0.821,0.763,2,-6.57,1,0.291,0.509,0.642,87.2
track_00924,Song Title 924,Bad Bunny,pop,album,58,207083,0,0.727,0.663,6,-11.54,0,0.095,0.134,0.436,65.3
track_00925,Song Title 925,Kendrick Lamar,dance/electronic,single,50,151172,1,0.484,0.689,3,-7.5,1,0.054,0.176,0.555,124.4
track_00926,Song Title 926,Ed Sheeran,latin,single,57,231769,0,0.44,0.454,0,-12.18,1,0.12,0.044,0.526,126.0
track_00927,Song Title 927,Doja Cat,pop,album,64,163280,0,0.597,0.83,10,-9.89,0,0.107,0.164,0.434,127.1
track_00928,Song Title 928,The Weeknd,hip-hop,album,66,217193,0,0.648,0.744,7,-5.24,1,0.178,0.337,0.74,96.0
track_00929,Song Title 929,Billie Eilish,indie,album,48,194092,0,0.621,0.293,4,-15.0,1,0.018,0.158,0.864,136.9
track_00930,Song Title 930,The Weeknd,pop,album,82,294037,0,0.53,0.887,7,-6.6,0,0.157,0.028,0.63,137.9
track_00931,Song Title 931,Dua Lipa,latin,album,73,205768,0,0.378,0.89,7,-6.52,1,0.029,0.276,0.329,88.6
track_00932,Song Title 932,Bad Bunny,latin,single,64,222284,0,0.542,0.698,11,-12.86,1,0.226,0.052,0.456,83.3
track_00933,Song Title 933,Olivia Rodrigo,dance/electronic,album,69,229388,0,0.99,0.868,4,-4.93,1,0.026,0.434,0.34,120.0
track_00934,Song Title 934,Coldplay,r&b,album,57,221816,0,0.824,0.583,7,-10.14,0,0.209,0.537,0.366,164.8
track_00935,Song Title 935,Olivia Rodrigo,pop,album,50,209066,0,0.415,0.349,6,-14.8,1,0.265,0.239,0.602,162.5
track_00936,Song Title 936,Olivia Rodrigo,indie,album,61,175329,1,0.92,0.893,2,-3.15,0,0.013,0.146,0.562,134.1
track_00937,Song Title 937,Harry Styles,pop,album,57,206086,0,0.55,0.864,3,-8.95,1,0.294,0.164,0.768,101.8
track_00938,Song Title 938,Drake,rock,album,72,144693,0,0.473,0.513,10,-12.98,0,0.007,0.006,0.772,142.2
track_00939,Song Title 939,Olivia Rodrigo,r&b,single,61,227064,0,0.276,0.631,11,-11.6,1,0.02,0.078,0.798,108.7
track_00940,Song Title 940,Ed Sheeran,indie,album,92,312217,1,0.909,0.815,6,-7.51,1,0.047,0.394,0.38,100.8
track_00941,Song Title 941,Taylor Swift,indie,album,67,216184,0,0.858,0.644,3,-9.56,0,0.404,0.21,0.624,66.4
track_00942,Song Title 942,Drake,hip-hop,album,62,221882,0,0.739,0.69,5,-8.1,0,0.054,0.337,0.692,122.6
track_00943,Song Title 943,Dua Lipa,dance/electronic,single,67,155683,0,0.898,0.786,11,-8.12,0,0.064,0.393,0.734,104.3
track_00944,Song Title 944,Doja Cat,hip-hop,single,64,181441,0,0.55,0.816,1,-8.69,0,0.095,0.093,0.608,122.4
track_00945,Song Title 945,Billie Eilish,indie,album,61,241319,0,0.675,0.792,11,-3.95,1,0.276,0.243,0.39,62.5
track_00946,Song Title 946,Taylor Swift,r&b,single,76,159345,0,0.779,0.93,1,-0.29,1,0.122,0.335,0.642,124.2
track_00947,Song Title 947,BTS,pop,album,65,184520,0,0.787,0.846,2,-6.18,1,0.02,0.754,0.44,60.0
track_00948,Song Title 948,Post Malone,pop,album,53,229875,0,0.637,0.8,9,-8.71,1,0.029,0.792,0.692,147.2
track_00949,Song Title 949,Harry Styles,r&b,album,91,238319,0,0.92,0.694,6,-5.94,1,0.008,0.011,0.481,133.0
track_00950,Song Title 950,Taylor Swift,indie,album,92,206182,0,0.595,0.928,2,-8.05,0,0.083,0.246,0.247,113.0
track_00951,Song Title 951,Kendrick Lamar,latin,album,86,214294,0,0.941,0.769,11,-8.37,1,0.016,0.438,0.685,134.1
track_00952,Song Title 952,Olivia Rodrigo,pop,single,81,214212,0,0.881,0.817,2,-8.32,1,0.024,0.255,0.312,95.5
track_00953,Song Title 953,Dua Lipa,latin,single,73,166832,0,0.858,0.62,3,-12.39,1,0.175,0.632,0.874,121.8
track_00954,Song Title 954,Ariana Grande,pop,album,86,207433,1,0.368,0.778,9,-8.12,1,0.032,0.026,0.45,139.9
track_00955,Song Title 955,Post Malone,pop,album,79,218466,0,0.575,0.823,5,-8.55,1,0.067,0.0,0.552,60.0
track_00956,Song Title 956,The Weeknd,dance/electronic,album,60,206905,0,0.558,0.779,0,-7.52,1,0.041,0.13,0.649,108.8
track_00957,Song Title 957,Ed Sheeran,dance/electronic,album,62,142605,0,0.641,0.34,5,-14.5,0,0.006,0.336,0.346,119.4
track_00958,Song Title 958,The Weeknd,rock,album,80,263747,1,0.764,0.722,7,-9.69,0,0.036,0.026,0.244,115.1
track_00959,Song Title 959,Taylor Swift,hip-hop,album,53,171731,0,0.53,0.719,11,-9.24,1,0.042,0.143,0.583,156.4
track_00960,Song Title 960,Doja Cat,r&b,album,58,212524,0,0.503,0.496,7,-12.53,1,0.181,0.015,0.614,91.9
track_00961,Song Title 961,The Weeknd,r&b,single,78,221262,0,0.643,0.769,5,-6.08,0,0.031,0.39,0.213,104.5
track_00962,Song Title 962,Kendrick Lamar,r&b,album,48,194081,0,0.576,0.911,5,-5.71,1,0.038,0.161,0.46,72.1
track_00963,Song Title 963,Dua Lipa,rock,album,54,218557,0,0.756,0.527,2,-9.92,1,0.122,0.027,0.397,157.8
track_00964,Song Title 964,BTS,dance/electronic,single,58,182865,0,0.246,0.886,1,-4.64,1,0.114,0.25,0.553,113.8
track_00965,Song Title 965,Doja Cat,indie,album,79,285148,0,0.809,0.795,6,-6.14,0,0.128,0.069,0.792,109.0
track_00966,Song Title 966,Billie Eilish,latin,album,55,200882,1,0.797,0.89,7,-2.99,1,0.246,0.388,0.531,118.7
track_00967,Song Title 967,Ed Sheeran,latin,album,62,241465,0,0.672,0.42,9,-15.52,1,0.127,0.085,0.691,135.9
track_00968,Song Title 968,Kendrick Lamar,indie,album,85,171758,0,0.806,0.69,5,-9.91,0,0.042,0.142,0.37,128.7
track_00969,Song Title 969,Kendrick Lamar,rock,single,73,235244,0,0.84,0.72,4,-4.95,1,0.138,0.207,0.217,186.2
track_00970,Song Title 970,The Weeknd,indie,album,89,184897,0,0.815,0.91,3,-5.96,1,0.057,0.049,0.476,131.3
track_00971,Song Title 971,Olivia Rodrigo,r&b,album,71,161239,0,0.881,0.886,0,-11.45,1,0.026,0.09,0.666,108.4
track_00972,Song Title 972,The Weeknd,hip-hop,single,56,172722,0,0.724,0.604,8,-10.74,0,0.029,0.244,0.514,106.0
track_00973,Song Title 973,Taylor Swift,pop,single,75,180323,0,0.698,0.65,10,-9.33,1,0.02,0.346,0.345,110.2
track_00974,Song Title 974,Billie Eilish,latin,single,73,213900,1,0.563,0.794,9,-12.53,0,0.013,0.05,0.078,82.5
track_00975,Song Title 975,Drake,dance/electronic,album,46,310652,1,0.223,0.761,3,-5.16,1,0.016,0.032,0.418,121.0
track_00976,Song Title 976,Doja Cat,dance/electronic,album,64,305748,0,0.9,0.639,1,-11.2,1,0.005,0.05,0.21,139.6
track_00977,Song Title 977,The Weeknd,rock,single,86,198735,0,0.612,0.659,3,-8.8,1,0.175,0.061,0.755,104.7
track_00978,Song Title 978,Dua Lipa,dance/electronic,single,64,243579,1,0.87,0.794,10,-7.75,1,0.214,0.127,0.8,99.8
track_00979,Song Title 979,Ariana Grande,r&b,album,76,166117,0,0.659,0.693,4,-11.48,1,0.071,0.348,0.633,157.9
track_00980,Song Title 980,Ed Sheeran,latin,album,63,136357,1,0.887,0.621,1,-12.2,1,0.147,0.336,0.403,84.3
track_00981,Song Title 981,Coldplay,indie,album,63,211070,0,0.618,0.626,6,-11.86,1,0.016,0.274,0.667,68.3
track_00982,Song Title 982,The Weeknd,r&b,single,64,229120,0,0.806,0.532,2,-9.32,0,0.186,0.685,0.774,91.2
track_00983,Song Title 983,Dua Lipa,rock,album,44,237413,0,0.71,0.633,7,-10.16,0,0.056,0.062,0.398,81.5
track_00984,Song Title 984,Doja Cat,r&b,album,49,247789,0,0.65,0.584,3,-11.7,0,0.006,0.064,0.351,129.7
track_00985,Song Title 985,Dua Lipa,indie,album,60,198434,0,0.614,0.694,11,-10.77,1,0.012,0.621,0.423,111.0
track_00986,Song Title 986,Ed Sheeran,hip-hop,album,53,212521,0,0.54,0.478,10,-9.97,1,0.03,0.035,0.437,114.5
track_00987,Song Title 987,Drake,rock,single,85,238743,0,0.717,0.898,4,-2.71,1,0.004,0.178,0.346,148.8
track_00988,Song Title 988,Dua Lipa,hip-hop,album,43,251771,0,0.812,0.458,2,-10.3,0,0.03,0.464,0.535,102.7
track_00989,Song Title 989,Ariana Grande,pop,single,81,178250,0,0.961,0.713,10,-7.61,1,0.005,0.267,0.5,139.4
track_00990,Song Title 990,Dua Lipa,hip-hop,single,54,217373,1,0.594,0.82,4,-6.31,0,0.022,0.036,0.575,157.8
track_00991,Song Title 991,Dua Lipa,pop,album,62,232734,0,0.496,0.749,8,-10.45,1,0.025,0.055,0.551,108.6
track_00992,Song Title 992,Dua Lipa,pop,album,45,215164,1,0.388,0.52,10,-12.17,1,0.414,0.124,0.412,138.4
track_00993,Song Title 993,BTS,hip-hop,album,82,188228,0,0.509,0.622,1,-11.42,0,0.021,0.333,0.467,114.0
track_00994,Song Title 994,BTS,rock,single,49,210108,0,0.702,0.4,6,-17.25,1,0.022,0.017,0.651,143.1
track_00995,Song Title 995,Drake,indie,album,66,228540,1,0.68,0.604,9,-8.22,0,0.093,0.066,0.365,80.7
track_00996,Song Title 996,The Weeknd,r&b,album,49,183377,0,0.771,0.68,7,-10.51,1,0.157,0.175,0.646,78.9
track_00997,Song Title 997,Dua Lipa,r&b,single,77,168096,0,0.523,0.65,2,-7.21,1,0.039,0.543,0.616,110.2
track_00998,Song Title 998,Harry Styles,indie,album,73,282083,0,0.778,0.643,10,-7.95,1,0.167,0.268,0.596,97.8
track_00999,Song Title 999,Billie Eilish,latin,single,71,216563,0,0.77,0.781,3,-6.4,1,0.033,0.313,0.851,107.1
track_01000,Song Title 1000,Harry Styles,latin,album,74,242842,0,0.573,0.473,10,-11.21,1,0.018,0.481,0.583,114.5
